3.257309	4.146830	drumming
9.829522	11.211793	drumming
12.747662	14.309120	drumming
15.915379	16.984087	drumming
17.732817	18.974317	drumming
26.205660	28.247077	drumming
29.571759	30.326905	drumming
30.864444	31.625986	drumming
33.437014	34.787285	drumming
35.670415	36.783915	drumming
43.842485	45.275964	drumming
49.288399	49.793961	drumming
50.504290	51.073832	drumming
57.774041	59.015520	drumming
62.586411	63.539911	drumming
65.344565	66.650044	drumming
71.724795	73.247858	drumming
79.039342	80.120863	drumming
80.792786	81.375119	drumming
84.190882	85.400382	drumming
