2.220000	3.230000	drumming
3.490000	3.870000	drumming
5.120000	5.440000	drumming
5.740000	6.170000	drumming
12.120000	12.670000	drumming
13.120000	13.610000	drumming
22.160000	22.580000	drumming
24.750000	25.330000	drumming
25.670000	26.160000	drumming
34.190000	34.740000	drumming
39.743995	40.240000	drumming
44.610000	45.140000	drumming
48.720000	49.140000	drumming
50.590000	51.130000	drumming
51.490000	51.870000	drumming
56.480000	57.020000	drumming
57.310000	57.740000	drumming
62.650000	63.310000	drumming
63.860000	64.400000	drumming
66.180000	66.830000	drumming
68.290000	68.890000	drumming
73.100000	73.810000	drumming
78.040000	78.690000	drumming
78.930000	79.370000	drumming
85.080000	85.770000	drumming
88.800000	89.550000	drumming
90.120000	90.610000	drumming
100.030000	100.670000	drumming
105.490000	106.350000	drumming
114.720000	116.100000	drumming
