3.682064	4.719955	song
5.943197	7.018163	song
8.105482	9.155732	song
10.267768	11.293301	song
12.034664	13.097272	song
25.267853	26.330461	song
41.355259	42.491993	song
139.053505	139.856635	song
159.601398	160.775207	song
161.689548	162.702745	song
14.505848	15.568456	song
27.405427	28.492751	song
29.543001	30.692116	song
39.143549	40.218493	song
43.604036	44.654285	song
45.618051	46.730091	song
47.854472	48.929438	song
50.177384	51.301761	song
61.841371	63.002845	song
70.737633	71.763166	song
72.924630	74.086081	song
74.988069	76.211311	song
77.150354	78.064685	song
79.312640	80.350554	song
81.598485	82.698167	song
84.539193	85.453547	song
86.417293	87.529311	song
88.604291	89.666898	song
95.362978	96.475019	song
104.172748	105.272430	song
106.347389	107.348206	song
108.484963	109.547571	song
117.986664	119.160474	song
120.260153	121.409246	song
122.471863	123.571545	song
124.560013	125.672031	song
126.722299	127.809623	song
129.045211	130.219021	song
140.931605	142.117773	song
143.180382	144.267706	song
145.355024	146.479400	song
157.290841	158.365807	song
163.407020	164.494322	song
167.608033	168.645946	song
