4.690000	4.820000	call
5.260000	5.440000	call
5.880000	6.050000	call
6.470000	6.660000	call
7.160000	7.320000	call
8.390000	8.600000	call
9.070000	9.260000	call
9.700000	9.890000	call
10.730000	10.920000	call
11.670000	11.830000	call
12.410000	12.530000	call
12.830000	12.940000	call
14.720000	14.870000	call
15.540000	15.680000	call
16.250000	16.430000	call
17.200000	17.310000	call
17.810000	17.960000	call
18.560000	18.730000	call
22.870000	22.980000	call
23.390000	23.540000	call
24.010000	24.170000	call
24.600000	24.750000	call
25.050000	25.180000	call
25.450000	25.610000	call
25.820000	25.970000	call
26.200000	26.370000	call
26.970000	27.130000	call
27.560000	27.690000	call
28.030000	28.210000	call
28.640000	28.780000	call
29.110000	29.260000	call
29.500000	29.630000	call
29.880000	30.030000	call
30.410000	30.570000	call
31.190000	31.340000	call
31.750000	32.230000	call
32.440000	32.560000	call
32.790000	32.950000	call
33.170000	33.290000	call
34.010000	34.480000	call
34.840000	35.000000	call
35.300000	35.960000	call
36.170000	37.030000	call
37.520000	37.700000	call
38.330000	38.510000	call
38.920000	39.030000	call
39.510000	39.670000	call
