0.220000	0.490000	call
0.890000	1.190000	call
1.680000	1.830000	call
2.320000	2.470000	call
2.680000	3.110000	call
3.330000	3.750000	call
4.260000	4.410000	call
4.650000	5.110000	call
5.730000	5.870000	call
6.420000	6.570000	call
7.100000	7.260000	call
7.800000	7.960000	call
8.900000	10.020000	call
10.250000	11.340000	call
11.730000	11.880000	call
12.330000	12.480000	call
12.870000	13.020000	call
13.510000	13.660000	call
14.210000	14.350000	call
14.770000	14.920000	call
15.360000	15.500000	call
15.970000	16.120000	call
16.570000	16.700000	call
17.280000	17.430000	call
18.020000	18.170000	call
18.630000	18.770000	call
19.360000	19.520000	call
20.020000	20.150000	call
20.700000	20.860000	call
22.740000	22.890000	call
