0.400000	0.540000	call
0.790000	0.930000	call
1.140000	1.252064	call
1.920000	2.050000	call
4.230000	4.370000	call
4.590000	4.720000	call
5.090000	5.230000	call
7.180000	7.310000	call
8.020000	8.145099	call
9.601013	9.646685	call
10.140000	10.280000	call
12.030000	12.170000	call
13.523181	13.596701	call
14.097972	14.164808	call
15.374543	15.461430	call
15.960000	16.100000	call
18.730000	18.870000	call
19.190000	19.330000	call
21.430000	21.570000	call
22.150000	22.290000	call
23.600000	23.740000	call
24.200000	24.292713	call
27.430000	27.560000	call
29.229677	29.305425	call
1.568422	1.662004	call
