10.609872	10.790000	song
15.080000	15.260000	song
18.480000	18.670000	song
21.370000	21.550000	song
23.620000	23.820000	song
26.940000	27.130000	song
29.510000	29.750000	song
31.610000	31.840000	song
33.880000	34.080000	song
37.100000	37.310000	song
40.200000	40.410000	song
43.130000	43.340000	song
45.380000	45.620000	song
47.880000	48.110000	song
50.240000	50.480000	song
52.790000	53.040000	song
54.970000	55.220000	song
58.060000	58.300000	song
62.100000	62.350000	song
64.370000	64.620000	song
66.620000	66.880000	song
69.350000	69.600000	song
73.160000	73.420000	song
75.850000	76.100000	song
78.680000	78.950000	song
81.830000	82.080000	song
85.270000	85.540000	song
87.970000	88.230000	song
91.280000	91.540000	song
94.180000	94.440000	song
97.750000	98.010000	song
100.490000	100.770000	song
103.640000	103.920000	song
106.670000	106.950000	song
