1.140000	1.590000	song
4.120000	4.570000	song
6.570000	7.000000	song
8.600000	9.080000	song
10.670000	11.150000	song
12.900000	13.370000	song
15.130000	15.600000	song
17.210000	17.680000	song
19.350000	19.830000	song
21.570000	22.040000	song
24.200000	24.670000	song
26.580000	27.060000	song
28.980000	29.450000	song
31.440000	31.900000	song
33.810000	34.270000	song
36.070000	36.550000	song
38.410000	38.890000	song
40.840000	41.320000	song
43.430000	43.890000	song
46.410000	46.860000	song
49.120000	49.560000	song
52.220000	52.660000	song
54.540000	54.990000	song
56.920000	57.380000	song
59.210000	59.580000	song
