0.908963	1.136686	song
2.916014	3.139878	song
6.044313	6.241611	song
8.630321	8.888922	song
10.730000	10.980000	song
15.680000	15.930000	song
20.251921	20.479644	song
23.080000	23.340000	song
25.180000	25.420000	song
30.650000	30.866135	song
36.210000	36.416404	song
38.410000	38.628021	song
40.810000	41.001745	song
42.960000	43.217221	song
45.330000	45.567787	song
48.339062	48.616961	song
51.164373	51.434553	song
56.640000	56.870000	song
60.176805	60.376805	song
62.210177	62.450177	song
65.180000	65.406718	song
68.580000	68.790000	song
70.940000	71.150000	song
74.690000	74.900000	song
76.880000	77.110000	song
79.950000	80.190000	song
82.060000	82.290000	song
85.770000	85.990575	song
87.740000	87.978327	song
89.950000	90.190000	song
92.790000	93.040000	song
95.350000	95.580000	song
100.890000	101.105216	song
105.753895	105.983895	song
