1.172160	1.425868	call
3.283063	3.531709	call
5.363520	5.576645	call
6.764023	6.997440	call
8.093486	8.266027	call
9.306240	9.539657	call
10.488549	10.711819	call
12.426926	12.685717	call
14.619017	14.908246	call
16.628434	16.877080	call
18.571886	18.820511	call
19.231543	19.449730	call
20.961874	21.195291	call
21.768686	21.986873	call
23.301120	23.544683	call
24.184046	24.371796	call
25.614994	25.848411	call
28.390629	28.613899	call
30.613166	30.856728	call
32.891520	33.104645	call
35.144503	35.428670	call
