1.178869	1.551681	song
3.335090	4.131099	song
7.294880	7.738214	song
10.216863	10.589652	song
12.745889	13.027998	song
15.617493	16.030599	song
18.065913	18.489087	song
22.620175	23.063508	song
25.260035	25.713436	song
27.799137	28.524602	song
38.539942	39.396404	song
41.945563	42.489667	song
44.666029	45.119431	song
47.708921	48.555293	song
52.948338	53.724166	song
50.761889	51.154860	song
56.585703	57.008900	song
59.296093	59.739427	song
61.694134	62.419599	song
65.210589	65.633764	song
70.067125	70.460096	song
