1.539355	2.207359	song
7.812952	8.451932	song
15.190238	15.887312	song
22.509434	23.264582	song
29.044431	29.741506	song
36.450762	37.147814	song
42.956714	43.537599	song
49.549800	50.304970	song
54.400220	55.184415	song
62.126039	62.823114	song
70.113258	70.810310	song
79.610773	80.148097	song
86.058650	86.668605	song
92.927659	93.508543	song
105.169886	105.721723	song
112.343861	112.823090	song
120.389169	120.955540	song
127.417921	128.013340	song
133.168718	133.749625	song
139.994160	140.531484	song
149.665955	150.217792	song
155.910508	156.462368	song
164.870715	165.422552	song
172.465834	173.046719	song
178.768476	179.320313	song
184.054562	185.056603	song
187.961038	188.600018	song
191.577070	192.143442	song
199.912822	200.508241	song
