3.129463	3.936546	song
6.934231	7.955418	song
12.616677	13.324927	song
17.228517	18.002642	song
21.708590	22.499194	song
26.172192	26.995734	song
31.442866	31.953450	song
35.741760	36.450010	song
39.744178	40.567720	song
46.530171	47.057234	song
51.685550	52.525571	song
56.758574	57.582115	song
60.382162	61.139808	song
66.591675	67.448175	song
73.344727	73.855331	song
78.285984	79.290713	song
82.041339	83.359006	song
86.867301	87.674384	song
90.392064	91.182668	song
94.789783	95.415658	song
98.923968	99.928697	song
104.919360	105.677027	song
110.091209	110.931230	song
