0.803390	7.230513	song
11.179091	14.606320	song
18.828392	21.588978	song
25.682850	29.383574	song
31.879212	39.314845	song
42.451486	52.468225	song
55.972375	60.869637	song
64.544720	79.279241	song
82.868857	85.261934	song
88.714803	93.330024	song
97.449537	101.705796	song
106.509044	108.175652	song
112.628486	117.901803	song
120.337614	124.722074	song
128.858679	135.721684	song
140.097597	143.610293	song
148.080220	153.447551	song
157.413223	161.190866	song
165.566780	171.395633	song
175.959574	177.241579	song
179.933792	185.224202	song
188.959113	194.326444	song
199.659588	202.069759	song
205.736296	209.060964	song
213.436877	216.368397	song
220.034934	224.504861	song
229.385030	232.581498	song
