1.330000	4.230000	song
13.180000	16.320000	song
22.370000	25.900000	song
31.880000	35.140000	song
44.840000	48.110000	song
52.820000	55.850000	song
64.950000	67.760000	song
72.340000	75.290000	song
79.830000	83.640000	song
88.390000	90.510000	song
94.280000	96.330000	song
101.140000	104.290000	song
110.500000	114.140000	song
118.640000	122.030000	song
128.220000	131.610000	song
137.480000	140.970000	song
204.010000	207.730000	song
212.460000	216.260000	song
222.060000	225.940000	song
230.860000	234.540000	song
239.790000	243.880000	song
254.970000	257.760000	song
263.660000	266.970000	song
272.470000	276.230000	song
281.230000	284.200000	song
289.010000	292.970000	song
299.040000	302.480000	song
309.360000	312.220000	song
319.970000	323.490000	song
