2.579540	11.618952	song
14.837864	19.644186	song
42.584451	49.209678	song
62.096353	71.290096	song
73.704281	78.598792	song
81.046047	84.055510	song
86.646073	93.822485	song
96.457143	104.504424	song
107.844598	111.956428	song
115.395814	119.232052	song
122.450965	126.551771	song
129.671471	134.455745	song
137.465208	144.564454	song
148.621166	155.896790	song
159.699958	164.859037	song
172.167732	174.780343	song
177.569332	184.855980	song
187.049691	192.120581	song
195.879654	201.501727	song
251.990152	256.807497	song
259.783889	264.182335	song
277.675311	285.105267	song
299.402971	303.856536	song
