0.740000	2.559464	song
6.870000	9.979761	song
23.803155	28.652963	song
39.840000	44.700000	song
48.436252	54.440000	song
58.368240	63.825761	song
81.214750	85.529951	song
91.492170	95.695748	song
100.328263	104.574735	song
109.936442	113.410828	song
119.115684	122.510000	song
126.080000	128.670000	song
134.128464	139.232809	song
161.194362	164.540067	song
170.202029	172.610000	song
177.365270	180.110000	song
225.148804	228.237147	song
250.927891	253.590000	song
258.434281	262.080242	song
279.323492	282.840772	song
288.760096	290.947673	song
