0.786984	3.304026	call
4.978812	5.079645	call
7.635696	7.970654	call
8.923488	9.092571	call
9.642159	9.752701	call
10.344591	14.715300	call
14.998224	15.394974	call
16.416096	16.812846	call
17.489256	22.386756	call
23.733096	23.902221	call
24.591624	24.793249	call
25.437144	25.547727	call
26.009496	30.438704	call
30.848472	31.011097	call
31.453344	31.557427	call
31.895616	33.502074	call
35.466312	35.850062	call
36.344352	41.163852	call
42.035352	42.191477	call
43.147536	43.258078	call
43.830456	44.116623	call
44.812560	45.046727	call
