0.930000	1.060000	call
1.770000	1.880000	call
3.070000	3.190000	call
3.630000	3.760000	call
4.630000	4.760000	call
5.690000	6.250000	call
7.470000	7.590000	call
8.200000	8.350000	call
9.310000	9.440000	call
10.480000	10.660000	call
11.810000	12.140000	call
13.490000	13.840000	call
15.110000	15.250000	call
16.860000	17.050000	call
18.260000	18.420000	call
18.700000	18.830000	call
19.890000	20.050000	call
21.370000	21.750000	call
23.250000	23.630000	call
25.080000	25.460000	call
26.750000	26.880000	call
27.230000	27.360000	call
28.290000	28.440000	call
29.830000	30.180000	call
31.220000	31.370000	call
31.890000	32.050000	call
33.360000	34.010000	call
35.230000	35.390000	call
36.220000	36.930000	call
37.440000	40.060000	call
42.820000	42.960000	call
44.590000	44.730000	call
46.320000	46.470000	call
47.560000	47.730000	call
49.310000	49.450000	call
50.340000	51.090000	call
53.300000	53.440000	call
54.990000	55.190000	call
57.010000	57.160000	call
58.640000	58.820000	call
60.080000	60.250000	call
61.130000	61.290000	call
62.690000	62.850000	call
64.180000	64.330000	call
65.590000	65.760000	call
67.170000	67.320000	call
69.100000	69.230000	call
71.100000	71.320000	call
72.600000	72.830000	call
74.200000	74.390000	call
75.580000	75.750000	call
77.110000	77.310000	call
79.510000	79.630000	call
81.200000	81.400000	call
