3.406629	4.453318	call
4.729783	4.872980	call
5.657966	5.801140	call
6.546651	6.675019	call
6.872503	7.005814	call
7.726629	7.924112	call
8.457326	8.783176	call
9.701486	9.824910	call
10.427246	10.555590	call
12.194743	12.328054	call
12.688457	12.955056	call
13.424091	13.621597	call
14.431269	14.623808	call
15.033600	15.201468	call
15.729737	15.942050	call
17.897143	18.069932	call
18.326674	18.484679	call
18.766080	18.948756	call
19.689326	19.857194	call
20.163291	20.306466	call
21.118626	21.819714	call
22.851566	23.342813	call
24.075977	25.046113	call
26.240914	26.398919	call
28.971154	29.176052	call
27.610971	27.717117	call
28.028160	28.129362	call
29.316754	29.506822	call
29.731474	30.146191	call
30.580663	30.755946	call
31.044754	31.163235	call
31.802606	31.930973	call
33.459017	33.523189	call
