65.933966	67.167716	call
70.241921	70.909359	call
77.260046	78.008379	call
78.675806	79.080306	call
82.073630	82.741067	call
83.064662	83.812995	call
84.197270	84.884916	call
85.754606	86.320918	call
86.745638	87.392825	call
89.273781	89.981676	call
91.640122	92.246872	call
98.536896	99.103208	call
99.426802	99.831302	call
100.660536	101.206619	call
105.089842	106.182009	call
106.444927	107.435969	call
109.761850	110.166350	call
112.937198	116.173239	call
116.860875	118.296855	call
123.818325	124.708220	call
126.710520	127.458853	call
128.308306	130.411723	call
130.715098	131.281390	call
