3.175570	3.881258	call
5.634437	6.108562	call
8.523324	8.887178	call
12.878707	13.231540	call
20.012709	20.718396	call
24.577591	25.095841	call
26.198455	26.485142	call
30.785390	31.138223	call
35.284114	35.681073	call
36.993189	37.423209	call
40.731099	41.414724	call
42.164517	42.539412	call
43.101751	43.653063	call
46.244242	46.696305	call
47.688686	49.717519	call
55.285797	55.770963	call
59.486811	60.093249	call
65.143296	66.885463	call
67.756526	68.374005	call
68.572471	70.502054	call
70.854912	71.814204	call
72.001646	72.277312	call
72.696302	73.060177	call
73.512247	74.030476	call
