1.596487	4.464258	song
5.765091	6.179008	call
6.474641	7.893745	call
8.485032	8.721532	call
9.431082	9.638040	call
10.850181	11.086681	call
12.505797	12.757110	call
14.294454	15.299641	call
16.334426	16.556176	call
17.738743	17.864389	call
19.475661	19.653036	call
25.041192	25.277713	call
30.037605	30.274125	call
31.146276	31.353234	call
33.555789	33.836643	call
34.605331	34.827060	call
38.138297	38.389610	call
39.291315	39.557399	call
40.444334	40.636500	call
43.666872	43.888601	call
46.638111	46.904195	call
47.732001	47.968521	call
49.919779	50.126737	call
50.791934	50.954538	call
52.521461	52.743190	call
55.004885	55.241406	call
56.187468	57.163114	call
57.621350	57.813516	call
58.596981	59.676085	call
60.016080	60.208247	call
62.514286	62.987307	call
63.423397	65.101189	song
109.034139	110.187160	song
147.468082	149.537603	song
191.755810	193.677498	song
