4.859246	6.592996	call
2.252709	3.785959	song
7.925760	8.208823	call
8.739566	9.034420	call
9.753874	10.048728	call
10.909714	11.228173	call
11.924023	12.254273	call
12.843977	13.516248	call
15.898697	16.346885	call
17.160686	17.372977	call
18.033463	18.198588	call
19.307246	19.566725	call
20.498469	20.757948	call
21.206126	21.536376	call
23.034240	23.718303	call
24.154697	25.522843	song
28.270903	28.495007	call
41.633829	41.916891	call
48.462720	49.241137	call
49.748297	51.281568	call
59.207314	60.481106	call
61.648731	62.450752	call
